long,long,long,long,float,float,float,flags,long,
4532,222,17,1,-7247.62890625,-4329.48583984,17.9722385406,0x0,0,
4533,222,18,1,-7329.05566406,-4195.34423828,19.166759491,0x0,0,
4534,222,19,1,-7330.9140625,-3958.73168945,15.7777929306,0x0,0,
4535,222,20,1,-7287.33837891,-3828.61816406,16.3055667877,0x0,0,
4536,222,21,1,-7233.34619141,-3766.38110352,13.8333444595,0x0,0,
4537,222,22,1,-7224.17431641,-3734.68066406,9.611120224,0x0,0,
4538,223,0,1,-7049.33984375,-3780.50219727,11.1389017105,0x0,0,
4539,223,1,1,-7024.56201172,-3773.64404297,19.8333644867,0x0,0,
4540,223,2,1,-6991.34179687,-3803.11499023,29.5833683014,0x0,0,
4541,223,3,1,-6994.32470703,-3857.73608398,23.9444789886,0x0,0,
4542,223,4,1,-7022.86962891,-3958.68676758,29.4444580078,0x0,0,
4543,223,5,1,-6993.06884766,-4082.00561523,33.222240448,0x0,0,
4544,223,6,1,-6930.75878906,-4203.87060547,60.972278595,0x0,0,
4545,223,7,1,-6958.79980469,-4461.48535156,21.1389102936,0x0,0,
4546,223,8,1,-6866.01806641,-4695.93603516,39.11120224,0x0,0,
4547,223,9,1,-6713.42529297,-4837.37353516,10.8055696487,0x0,0,
4548,223,10,1,-6432.98681641,-4933.58300781,15.1389160156,0x0,0,
4549,223,11,1,-6099.19873047,-5001.38378906,7.44444608688,0x0,0,
4550,223,12,1,-5501.06445313,-5031.78808594,11.1111125946,0x0,0,
4551,223,13,1,-4899.16064453,-5035.70117188,9.30556201935,0x0,0,
4552,223,14,1,-4467.49023438,-5234.27978516,6.52777910233,0x0,0,
4553,223,15,1,-4132.74316406,-5265.58105469,9.305560112,0x0,0,
4554,223,16,1,-3666.94702148,-5230.12695313,9.86111164093,0x0,0,
4555,223,17,1,-3466.53442383,-5097.77001953,12.2222261429,0x0,0,
4556,223,18,1,-3229.38525391,-4808.04101563,4.61111211777,0x0,0,
4557,223,19,1,-2952.62719727,-4697.56884766,11.0555553436,0x0,0,
4558,223,20,1,-2763.16625977,-4715.88818359,38.1944770813,0x0,0,
4559,223,21,1,-2631.22167969,-4731.47998047,12.6666784286,0x0,0,
4560,223,22,1,-2389.49462891,-4807.61962891,6.02777576447,0x0,0,
4561,223,23,1,-2148.02954102,-4922.45605469,11.2777843475,0x0,0,
4562,223,24,1,-1866.97827148,-5094.46533203,18.6389198303,0x0,0,
4563,223,25,1,-1644.02185059,-5164.32128906,7.47222280502,0x0,0,
4564,223,26,1,-1539.60021973,-5246.77246094,16.9444694519,0x0,0,
4565,223,27,1,-1435.32922363,-5295.46875,9.88889026642,0x0,0,
4566,223,28,1,-1338.89257813,-5295.07958984,5.277780056,0x0,0,
4567,223,29,1,-1234.20800781,-5241.89697266,6.86111211777,0x0,0,
4568,223,30,1,-1115.0579834,-5203.33251953,7.33333396912,0x0,0,
4569,223,31,1,-951.457580566,-5234.53222656,10.5,0x0,0,
4570,223,32,1,-803.084716797,-5262.80664063,10.8055562973,0x0,0,
4571,223,33,1,-612.914001465,-5248.96826172,17.0277824402,0x0,0,
4572,223,34,1,-490.850311279,-5237.28320313,36.8055763245,0x0,0,
4573,223,35,1,-383.109283447,-5198.95849609,56.6389541626,0x0,0,
4574,223,36,1,-321.94418335,-5085.10400391,49.6944961548,0x0,0,
4575,223,37,1,-189.810012817,-5034.25976563,30.5278663635,0x0,0,
4576,223,38,1,-80.1608047485,-4920.01269531,25.0000228882,0x0,0,
4577,223,39,1,55.95703125,-4843.92822266,26.0556240082,0x0,0,
4578,223,40,1,179.573562622,-4795.83056641,26.9445209503,0x0,0,
4579,223,41,1,242.188156128,-4751.25439453,29.3056125641,0x0,0,
4580,223,42,1,331.764770508,-4733.21435547,17.0277843475,0x0,0,
4581,223,43,1,400.873474121,-4728.77685547,14.2500095367,0x0,0,
4582,223,44,1,470.806640625,-4733.75244141,10.3055620193,0x0,0,
4583,223,45,1,516.633911133,-4728.01806641,5.11111402512,0x0,0,
4584,223,46,1,558.337219238,-4736.91845703,1.83333301544,0x0,0,
4585,223,47,1,640.954223633,-4725.42626953,-2.19444394112,0x0,0,
4586,223,48,1,721.111755371,-4662.4296875,1.41666698456,0x0,0,
4587,223,49,1,815.242004395,-4538.71435547,11.7222309113,0x0,0,
4588,223,50,1,932.983825684,-4499.37744141,15.1111316681,0x0,0,
4589,223,51,1,1045.37768555,-4433.90722656,23.3611278534,0x0,0,
4590,223,52,1,1178.92724609,-4411.44238281,30.1111392975,0x0,0,
4591,223,53,1,1285.22070313,-4392.00927734,31.7777957916,0x0,0,
4592,223,54,1,1381.38757324,-4370.72900391,31.6389636993,0x0,0,
4593,223,55,1,1416.9744873,-4364.77880859,31.4722385406,0x0,0,
4594,223,56,1,1431.05187988,-4373.8671875,31.6111316681,0x0,0,
4595,223,57,1,1435.89807129,-4416.11132813,33.3333511353,0x0,0,
4596,223,58,1,1453.32470703,-4421.828125,33.5833358765,0x0,0,
4597,223,59,1,1491.59289551,-4417.03466797,32.3055610657,0x0,0,
4598,223,60,1,1535.28491211,-4423.50390625,34.9722290039,0x0,0,
4599,223,61,1,1604.75366211,-4421.32519531,41.1111526489,0x0,0,
4600,223,62,1,1675.04541016,-4386.46484375,62.9444503784,0x0,0,
4601,223,63,1,1698.10070801,-4342.2578125,64.6945571899,0x0,0,
4602,223,64,1,1692.9161377,-4318.49560547,64.4167175293,0x0,0,
4603,223,65,1,1678.81835938,-4314.44775391,62.6389503479,0x0,0,
4604,224,0,1,1679.55908203,-4314.86621094,62.5004196167,0x0,0,
4605,224,1,1,1644.98364258,-4312.13476563,66.0000762939,0x0,0,
4606,224,2,1,1600.5723877,-4340.875,48.6389656067,0x0,0,
4607,224,3,1,1549.61486816,-4387.22949219,33.3055915833,0x0,0,
4608,224,4,1,1511.10900879,-4410.18603516,32.0000343323,0x0,0,
4609,224,5,1,1475.96411133,-4417.76660156,32.4444847107,0x0,0,
4610,224,6,1,1445.08459473,-4420.70361328,33.5833892822,0x0,0,
4611,224,7,1,1434.91662598,-4408.22753906,33.0555839539,0x0,0,
4612,224,8,1,1430.12390137,-4371.86035156,33.2778320313,0x0,0,
4613,224,9,1,1416.41101074,-4364.05517578,33.5555915833,0x0,0,
4614,224,10,1,1385.71020508,-4368.16943359,33.0000267029,0x0,0,
4615,224,11,1,1310.36108398,-4388.10546875,37.4444923401,0x0,0,
4616,224,12,1,1265.57885742,-4459.92529297,41.555644989,0x0,0,
4617,224,13,1,1233.26843262,-4599.51318359,36.9445343018,0x0,0,
4618,224,14,1,1228.07641602,-4691.42431641,28.0556030273,0x0,0,
4619,224,15,1,1177.85717773,-4788.85107422,28.6111660004,0x0,0,
4620,224,16,1,1129.28186035,-4848.00732422,36.9167022705,0x0,0,
4621,224,17,1,1040.69555664,-4920.92724609,32.7500267029,0x0,0,
4622,224,18,1,912.801208496,-4968.33056641,26.5555973053,0x0,0,
4623,224,19,1,757.963195801,-4957.5859375,24.083360672,0x0,0,
4624,224,20,1,632.064025879,-4866.72509766,35.2778205872,0x0,0,
4625,224,21,1,535.540344238,-4853.09863281,56.7500762939,0x0,0,
4626,224,22,1,343.330200195,-4900.79345703,26.3611564636,0x0,0,
4627,224,23,1,148.486541748,-4864.44287109,46.5278739929,0x0,0,
4628,224,24,1,-3.93836808205,-4764.12255859,31.861158371,0x0,0,
4629,224,25,1,-194.512588501,-4780.29736328,32.9722633362,0x0,0,
4630,224,26,1,-332.881744385,-4826.01220703,45.9445228577,0x0,0,
4631,224,27,1,-487.242797852,-4813.52001953,45.3612098694,0x0,0,
4632,224,28,1,-604.161743164,-4712.41162109,52.3889274597,0x0,0,
4633,224,29,1,-627.924987793,-4589.05322266,83.7778625488,0x0,0,
4634,224,30,1,-589.600769043,-4489.46240234,80.1666946411,0x0,0,
4635,224,31,1,-638.17376709,-4372.44824219,56.2223510742,0x0,0,
4636,224,32,1,-703.354553223,-4306.98535156,52.8333969116,0x0,0,
4637,224,33,1,-755.806213379,-4186.08007813,46.8333816528,0x0,0,
4638,224,34,1,-803.947814941,-4124.32324219,74.9445571899,0x0,0,
4639,224,35,1,-865.620483398,-3991.34033203,69.0834350586,0x0,0,
4640,224,36,1,-945.798095703,-3838.80200195,74.1111907959,0x0,0,
4641,224,37,1,-1036.95898438,-3716.34204102,99.0000762939,0x0,0,
4642,224,38,1,-1130.61303711,-3663.05981445,114.833366394,0x0,0,
4643,224,39,1,-1248.32800293,-3646.24926758,102.805656433,0x0,0,
4644,224,40,1,-1402.47216797,-3712.01123047,107.083473206,0x0,0,
4645,224,41,1,-1606.06726074,-3649.84106445,106.139030457,0x0,0,
4646,224,42,1,-1714.06640625,-3544.14941406,122.916732788,0x0,0,
4647,224,43,1,-1784.02453613,-3350.96191406,108.055717468,0x0,0,
4648,224,44,1,-1815.87780762,-3191.66845703,99.1389160156,0x0,0,
4649,224,45,1,-1832.74047852,-3003.0715332,98.1112060547,0x0,0,
4650,224,46,1,-1902.9173584,-2815.64379883,102.888999939,0x0,0,
4651,224,47,1,-2114.2434082,-2653.94287109,105.000053406,0x0,0,
4652,224,48,1,-2231.17529297,-2465.74267578,107.194503784,0x0,0,
4653,224,49,1,-2453.07275391,-2335.56567383,101.333488464,0x0,0,
4654,224,50,1,-2627.38208008,-2282.32324219,101.08341217,0x0,0,
4655,224,51,1,-2904.91918945,-2132.91967773,103.389068604,0x0,0,
4656,224,52,1,-3113.70996094,-2051.6081543,101.944648743,0x0,0,
4657,224,53,1,-3371.9621582,-2014.69116211,107.666763306,0x0,0,
4658,224,54,1,-3600.55859375,-2019.49133301,106.000160217,0x0,0,
4659,224,55,1,-3832.29003906,-2066.6550293,106.527931213,0x0,0,
4660,224,56,1,-4067.75,-2013.97717285,103.750221252,0x0,0,
4661,224,57,1,-4201.44628906,-1925.73181152,112.361427307,0x0,0,
4662,224,58,1,-4432.85400391,-1866.56921387,103.055732727,0x0,0,
4663,224,59,1,-4621.02539063,-1875.35314941,94.3057250977,0x0,0,
4664,224,60,1,-4721.00878906,-1924.98571777,22.9166793823,0x0,0,
4665,224,61,1,-4839.27001953,-2038.30688477,8.25,0x0,0,
4666,224,62,1,-4911.70751953,-2023.83728027,3.75000309944,0x0,0,
4667,224,63,1,-5066.59570313,-2055.98681641,-31.027797699,0x0,0,
4668,224,64,1,-5134.46972656,-2037.95275879,-32.7222366333,0x0,0,
4669,224,65,1,-5223.7265625,-2101.88452148,-16.9722366333,0x0,0,
4670,224,66,1,-5297.65966797,-2194.81762695,-7.6389040947,0x0,0,
4671,224,67,1,-5367.44873047,-2321.48046875,11.3888959885,0x0,0,
4672,224,68,1,-5437.68115234,-2337.32495117,57.8889694214,0x0,0,
4673,224,69,1,-5536.50537109,-2390.93115234,59.3611602783,0x0,0,
4674,224,70,1,-5561.46777344,-2489.22192383,2.80555510521,0x0,0,
4675,224,71,1,-5512.87939453,-2633.12109375,-16.3888931274,0x0,0,
4676,224,72,1,-5540.85400391,-2730.1262207,-22.5555953979,0x0,0,
4677,224,73,1,-5561.45556641,-2842.15649414,-31.6389293671,0x0,0,
4678,224,74,1,-5618.9765625,-2933.8515625,-20.416683197,0x0,0,
4679,224,75,1,-5610.82519531,-3066.41186523,-31.1389026642,0x0,0,
4680,224,76,1,-5582.48632813,-3177.76123047,-24.0000572205,0x0,0,
4681,224,77,1,-5607.75244141,-3265.50805664,-30.2777843475,0x0,0,
4682,224,78,1,-5599.56103516,-3339.18359375,-20.4722671509,0x0,0,
4683,224,79,1,-5638.66699219,-3465.4777832,-37.7500419617,0x0,0,
4684,224,80,1,-5830.765625,-3681.32641602,-44.9167137146,0x0,0,
4685,224,81,1,-6003.76904297,-3800.03735352,-43.8055839539,0x0,0,
4686,224,82,1,-6214.75976563,-3875.09814453,-39.2222900391,0x0,0,
4687,224,83,1,-6392.91064453,-3885.10766602,-50.0278511047,0x0,0,
4688,224,84,1,-6602.13720703,-3798.98168945,-22.0555610657,0x0,0,
4689,224,85,1,-6807.26806641,-3787.25830078,65.6945037842,0x0,0,
4690,224,86,1,-6877.68701172,-3779.46020508,82.1946411133,0x0,0,
4691,224,87,1,-6955.26074219,-3724.24169922,59.8056106567,0x0,0,
4692,224,88,1,-6998.84423828,-3758.0012207,41.3334083557,0x0,0,
4693,224,89,1,-7048.79443359,-3780.4440918,11.666680336,0x0,0,
4694,225,0,1,-4373.51806641,3338.47045898,13.8055706024,0x0,0,
4695,225,1,1,-4344.45654297,3346.83251953,24.0000324249,0x0,0,
4696,225,2,1,-4297.94677734,3307.51367188,24.6389198303,0x0,0,
4697,225,3,1,-4282.65625,3147.02148437,26.1666946411,0x0,0,
4698,225,4,1,-4223.52783203,2917.59277344,11.2500047684,0x0,0,
4699,225,5,1,-4316.67041016,2631.0847168,13.7500209808,0x0,0,
4700,225,6,1,-4281.98632813,2435.14160156,20.7222309113,0x0,0,
4701,225,7,1,-4191.35302734,2257.5402832,42.9167671204,0x0,0,
4702,225,8,1,-4107.22412109,2166.65063477,96.500289917,0x0,0,
4703,225,9,1,-4047.49926758,2116.52856445,126.500106812,0x0,0,
4704,225,10,1,-3981.70874023,2090.02490234,141.861953735,0x0,0,
4705,225,11,1,-3897.69189453,2073.19677734,128.111236572,0x0,0,
4706,225,12,1,-3837.87231445,2016.45178223,104.416801453,0x0,0,
4707,225,13,1,-3718.21362305,1964.34118652,87.8890228271,0x0,0,
4708,225,14,1,-3603.67260742,1959.84423828,86.5001449585,0x0,0,
4709,225,15,1,-3439.9519043,1901.6920166,63.3055763245,0x0,0,
4710,225,16,1,-3299.71679688,1928.08898926,89.3613204956,0x0,0,
4711,225,17,1,-3233.35668945,1886.04492188,78.9723434448,0x0,0,
4712,225,18,1,-3150.5456543,1900.61108398,70.1667938232,0x0,0,
4713,225,19,1,-3063.9987793,1975.62890625,65.250038147,0x0,0,
4714,225,20,1,-3011.23168945,2161.97705078,51.3333625793,0x0,0,
4715,225,21,1,-2927.02685547,2280.94091797,62.1111793518,0x0,0,
4716,225,22,1,-2746.88330078,2323.31884766,70.9445343018,0x0,0,
4717,225,23,1,-2574.20361328,2252.84375,108.111282349,0x0,0,
4718,225,24,1,-2502.12109375,2276.98364258,128.667373657,0x0,0,
4719,225,25,1,-2471.78662109,2320.6315918,131.500350952,0x0,0,
4720,225,26,1,-2384.26977539,2360.08935547,126.027923584,0x0,0,
4721,225,27,1,-2287.38647461,2384.92114258,94.1668395996,0x0,0,
4722,225,28,1,-2197.80786133,2433.01806641,69.8056411743,0x0,0,
4723,225,29,1,-2041.74194336,2471.71386719,73.5001525879,0x0,0,
4724,225,30,1,-1850.05603027,2492.9152832,78.5556869507,0x0,0,
4725,225,31,1,-1720.98266602,2439.59033203,109.000152588,0x0,0,
4726,225,32,1,-1534.08898926,2406.81835938,111.88910675,0x0,0,
4727,225,33,1,-1394.08093262,2418.9050293,108.111282349,0x0,0,
4728,225,34,1,-1283.83459473,2387.1706543,112.694709778,0x0,0,
4729,225,35,1,-1123.02526855,2380.23754883,109.611282349,0x0,0,
4730,225,36,1,-907.472473145,2392.25292969,105.916801453,0x0,0,
4731,225,37,1,-740.778747559,2312.22827148,96.416847229,0x0,0,
4732,225,38,1,-590.20489502,2186.17407227,105.750038147,0x0,0,
4733,225,39,1,-448.943145752,2004.86193848,119.166732788,0x0,0,
4734,225,40,1,-338.910644531,1879.63024902,135.444549561,0x0,0,
4735,225,41,1,-302.608734131,1828.31506348,179.194580078,0x0,0,
4736,225,42,1,-182.084960938,1739.87963867,140.88899231,0x0,0,
4737,225,43,1,2.60872411728,1734.05383301,127.888946533,0x0,0,
4738,225,44,1,122.664962769,1808.56445313,109.277946472,0x0,0,
4739,225,45,1,258.077941895,1824.05908203,103.250259399,0x0,0,
4740,225,46,1,348.250274658,1813.9498291,82.5836181641,0x0,0,
4741,225,47,1,417.665435791,1774.4987793,63.4167823792,0x0,0,
4742,225,48,1,503.945953369,1742.08496094,53.5000762939,0x0,0,
4743,225,49,1,654.098327637,1615.40393066,43.9723320007,0x0,0,
4744,225,50,1,844.989562988,1558.76928711,44.6944847107,0x0,0,
4745,225,51,1,977.985473633,1564.28442383,35.36120224,0x0,0,
4746,225,52,1,1032.13806152,1541.7520752,36.8056030273,0x0,0,
4747,225,53,1,1176.27587891,1520.87658691,76.8890228271,0x0,0,
4748,225,54,1,1279.3560791,1435.93310547,113.722328186,0x0,0,
4749,225,55,1,1436.58666992,1424.63366699,147.361404419,0x0,0,
4750,225,56,1,1518.92541504,1366.4140625,173.444900513,0x0,0,
4751,225,57,1,1581.61791992,1302.37084961,222.278121948,0x0,0,
4752,225,58,1,1717.89318848,1327.7376709,213.833724976,0x0,0,
4753,225,59,1,1806.84313965,1376.41015625,197.444702148,0x0,0,
4754,225,60,1,1906.64318848,1429.82775879,257.889587402,0x0,0,
4755,225,61,1,2043.84338379,1415.26672363,359.085296631,0x0,0,
4756,225,62,1,2279.72827148,1371.38806152,385.195648193,0x0,0,
4757,225,63,1,2471.21118164,1423.55822754,376.446929932,0x0,0,
4758,225,64,1,2660.9519043,1571.66125488,375.084899902,0x0,0,
4759,225,65,1,2718.92626953,1663.69274902,374.806793213,0x0,0,
4760,225,66,1,2707.92944336,1791.9732666,383.41796875,0x0,0,
4761,225,67,1,2741.31420898,1905.90014648,374.834503174,0x0,0,
4762,225,68,1,2752.45654297,2094.88256836,272.41708374,0x0,0,
4763,225,69,1,2800.92919922,2241.93408203,233.88899231,0x0,0,
4764,225,70,1,2877.25878906,2357.36621094,222.278152466,0x0,0,
4765,225,71,1,2917.18066406,2448.48291016,166.472366333,0x0,0,
4766,225,72,1,3011.99584961,2472.18969727,144.47227478,0x0,0,
4767,225,73,1,3095.47485352,2404.27368164,125.583358765,0x0,0,
4768,225,74,1,3167.62768555,2334.06079102,95.3889160156,0x0,0,
4769,225,75,1,3274.10571289,2231.16137695,22.6111221313,0x0,0,
4770,225,76,1,3433.42675781,2092.68310547,8.77777767181,0x0,0,
4771,225,77,1,3647.89013672,1715.75805664,11.5277795792,0x0,0,
4772,225,78,1,3879.69458008,1473.5045166,13.5000038147,0x0,0,
4773,225,79,1,4212.11572266,1391.27392578,13.3055639267,0x0,0,
4774,225,80,1,4425.35449219,1144.26647949,12.1111116409,0x0,0,
4775,225,81,1,4701.79150391,999.468200684,14.6944446564,0x0,0,
4776,225,82,1,4935.27832031,969.064453125,11.5833349228,0x0,0,
4777,225,83,1,5223.25683594,1029.29589844,14.1111135483,0x0,0,
4778,225,84,1,5551.1328125,875.603088379,16.805557251,0x0,0,
4779,225,85,1,5914.46582031,828.829772949,10.2500009537,0x0,0,
4780,225,86,1,6112.95849609,660.462585449,15.8611154556,0x0,0,
4781,225,87,1,6231.97705078,595.469604492,25.7778091431,0x0,0,
4782,225,88,1,6320.71972656,566.341247559,22.7500553131,0x0,0,
4783,225,89,1,6342.67822266,560.485046387,17.7222557068,0x0,0,
4786,226,0,1,6342.02587891,558.412414551,16.9444618225,0x0,0,
4787,226,1,1,6356.38037109,602.599853516,30.6944713593,0x0,0,
4788,226,2,1,6313.23144531,691.207336426,34.3334083557,0x0,0,
4789,226,3,1,6165.31347656,700.228088379,27.2778263092,0x0,0,
4790,226,4,1,6002.00537109,793.341491699,12.0555620193,0x0,0,
4791,226,5,1,5772.72216797,866.859619141,10.3333368301,0x0,0,
4792,226,6,1,5523.45166016,786.909729004,12.2500047684,0x0,0,
4793,226,7,1,5222.05224609,778.151367188,13.5277805328,0x0,0,
4794,226,8,1,4911.734375,888.002929688,14.5000047684,0x0,0,
4795,226,9,1,4506.83154297,1106.65429688,11.7500009537,0x0,0,
4796,226,10,1,4341.78222656,1326.44775391,8.5,0x0,0,
4797,226,11,1,4092.94970703,1495.14233398,7.69444513321,0x0,0,
4798,226,12,1,3714.3737793,1612.10021973,8.94444465637,0x0,0,
4799,226,13,1,3445.53515625,1749.59460449,19.8888950348,0x0,0,
4800,226,14,1,3376.45654297,1933.04260254,26.7777900696,0x0,0,
4801,226,15,1,3264.03076172,2230.03393555,55.0833930969,0x0,0,
4802,226,16,1,3110.87451172,2402.84912109,104.611228943,0x0,0,
4803,226,17,1,3007.08300781,2476.11035156,159.58366394,0x0,0,
4804,226,18,1,2909.26660156,2463.93823242,194.972549438,0x0,0,
4805,226,19,1,2819.83862305,2359.38354492,247.139160156,0x0,0,
4806,226,20,1,2749.5480957,2172.21948242,257.861816406,0x0,0,
4807,226,21,1,2735.5480957,1995.44030762,302.4453125,0x0,0,
4808,226,22,1,2723.08813477,1915.66271973,364.001342773,0x0,0,
4809,226,23,1,2710.71582031,1795.88928223,385.751464844,0x0,0,
4810,226,24,1,2695.7668457,1665.2154541,386.807678223,0x0,0,
4811,226,25,1,2599.21728516,1551.61230469,388.278381348,0x0,0,
4812,226,26,1,2435.14111328,1590.55041504,392.917266846,0x0,0,
4813,226,27,1,2238.22216797,1484.34020996,389.805877686,0x0,0,
4814,226,28,1,2147.24536133,1432.47717285,385.252227783,0x0,0,
4815,226,29,1,2094.86499023,1444.51501465,374.029296875,0x0,0,
4816,226,30,1,1970.62072754,1494.80334473,265.613922119,0x0,0,
4817,226,31,1,1818.92749023,1399.17736816,223.084243774,0x0,0,
4818,226,32,1,1742.19689941,1350.57275391,224.66758728,0x0,0,
4819,226,33,1,1586.35766602,1300.04504395,226.139465332,0x0,0,
4820,226,34,1,1477.87866211,1383.12866211,183.75100708,0x0,0,
4821,226,35,1,1263.28564453,1431.51757812,115.222602844,0x0,0,
4822,226,36,1,1176.98010254,1530.55615234,107.555877686,0x0,0,
4823,226,37,1,937.467224121,1538.08007813,76.1115493774,0x0,0,
4824,226,38,1,785.230285645,1610.30175781,63.4723854065,0x0,0,
4825,226,39,1,617.582702637,1744.59985352,62.3889083862,0x0,0,
4826,226,40,1,425.961578369,1771.80297852,75.6389541626,0x0,0,
4827,226,41,1,330.290374756,1816.99938965,90.8890380859,0x0,0,
4828,226,42,1,245.159500122,1828.80273438,105.389022827,0x0,0,
4829,226,43,1,134.830947876,1791.05200195,99.9445877075,0x0,0,
4830,226,44,1,22.302192688,1708.53649902,106.166801453,0x0,0,
4831,226,45,1,-151.413253784,1686.44433594,130.444549561,0x0,0,
4832,226,46,1,-295.620513916,1603.38574219,136.83354187,0x0,0,
4833,226,47,1,-533.090515137,1606.19897461,164.666854858,0x0,0,
4834,226,48,1,-710.467041016,1684.0201416,101.527809143,0x0,0,
4835,226,49,1,-817.928161621,1705.69421387,92.8058242798,0x0,0,
4836,226,50,1,-871.893371582,1710.21252441,70.9724197388,0x0,0,
4837,226,51,1,-998.2578125,1701.28662109,67.3611907959,0x0,0,
4838,226,52,1,-1136.8236084,1773.30786133,81.2223968506,0x0,0,
4839,226,53,1,-1214.71691895,1842.50646973,72.9167327881,0x0,0,
4840,226,54,1,-1333.84899902,2000.51062012,67.1111602783,0x0,0,
4841,226,55,1,-1420.06311035,2062.95141602,71.5000457764,0x0,0,
4842,226,56,1,-1528.05078125,2060.44238281,69.3055877686,0x0,0,
4843,226,57,1,-1683.77758789,1944.734375,70.8056640625,0x0,0,
4844,226,58,1,-1779.27526855,1938.98010254,71.1111831665,0x0,0,
4845,226,59,1,-1854.23999023,2003.65649414,81.5279083252,0x0,0,
4846,226,60,1,-1957.70202637,2066.0065918,69.972328186,0x0,0,
4847,226,61,1,-2064.64599609,2109.62548828,71.638961792,0x0,0,
4848,226,62,1,-2136.45629883,2179.69799805,79.1112213135,0x0,0,
4849,226,63,1,-2125.75048828,2297.39770508,80.9167251587,0x0,0,
4850,226,64,1,-2212.74365234,2381.4519043,81.77784729,0x0,0,
4851,226,65,1,-2301.77661133,2383.77392578,102.611289978,0x0,0,
4852,226,66,1,-2364.65942383,2363.83398438,118.222312927,0x0,0,
4853,226,67,1,-2418.53833008,2353.8527832,125.833473206,0x0,0,
4854,226,68,1,-2445.67114258,2325.35791016,128.083450317,0x0,0,
4855,226,69,1,-2477.92358398,2311.82519531,128.472320557,0x0,0,
